"geom:Vector_Planetocentric_Velocity_Spacecraft_Relative_To_Target:2 geom:latitude_velocity:1             ","Attribute","latitude_velocity","n/a","geom","The latitude component of a Planetocentric velocity vector. Planetocentric latitude is the angle between the equator plane and a vector connecting the point of interest and the origin of the coordinate system. Latitudes are defined to be positive in the northern (as defined by the IAU) hemisphere. ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:1","Class","Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body","1.0.0.0","geom","The Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body is a spherical velocity vector in Planetocentric coordinates that gives the velocity of the target with respect to the central body. While the class Coordinate_System_Identification is optional, it must be used here if the coordinate system has not been specified in the enclosing class. ","geo","","","","","","","","","","",""
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:1 ","Attribute","light_time_correction_applied","n/a","geom","The light_time_correction_applied indicates whether or not light travel time correction and stellar aberration correction were used when calculating the values in the enclosing class. The attribute is nillable with nill_reason = unknown, but only for migrated data. Note: generally, received light travel time is calculated unless a transmitter (e.g., radar, radio) was involved in which the calculation typically is transmitted light time. ","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:2  Value:None","Value","None","","","Neither light travel time nor stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:2  Value:Received_Light_Time","Value","Received_Light_Time","","","Received light travel time, but not stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:2  Value:Received_Light_Time_","Value","Received_Light_Time_Stellar_Abb","","","Received light travel time and stellar aberration were used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:2  Value:Transmitted_Light_Ti","Value","Transmitted_Light_Time","","","Transmitted light travel time, but not stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:light_time_correction_applied:2  Value:Transmitted_Light_Ti","Value","Transmitted_Light_Time_Stellar_Abb","","","Transmitted light travel time and stellar aberration were used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:radial_velocity:1               ","Attribute","radial_velocity","n/a","geom","The radial component of a spherical or cylindrical velocity vector.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:longitude_velocity:1            ","Attribute","longitude_velocity","n/a","geom","The longitudinal component of a Planetocentric velocity vector. Planetocentric longitude is measured from the IAU approved prime meridian for the body and increases toward the east. ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Central_Body:2 geom:latitude_velocity:1             ","Attribute","latitude_velocity","n/a","geom","The latitude component of a Planetocentric velocity vector. Planetocentric latitude is the angle between the equator plane and a vector connecting the point of interest and the origin of the coordinate system. Latitudes are defined to be positive in the northern (as defined by the IAU) hemisphere. ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:1","Class","Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft","1.0.0.0","geom","The Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft is a spherical velocity vector in Planetocentric coordinates that gives the velocity of the target with respect to the spacecraft. While the class Coordinate_System_Identification is optional, it must be used here if the coordinate system has not been specified in the enclosing class. ","geo","","","","","","","","","","",""
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:1 ","Attribute","light_time_correction_applied","n/a","geom","The light_time_correction_applied indicates whether or not light travel time correction and stellar aberration correction were used when calculating the values in the enclosing class. The attribute is nillable with nill_reason = unknown, but only for migrated data. Note: generally, received light travel time is calculated unless a transmitter (e.g., radar, radio) was involved in which the calculation typically is transmitted light time. ","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:2  Value:None","Value","None","","","Neither light travel time nor stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:2  Value:Received_Light_Time","Value","Received_Light_Time","","","Received light travel time, but not stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:2  Value:Received_Light_Time_","Value","Received_Light_Time_Stellar_Abb","","","Received light travel time and stellar aberration were used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:2  Value:Transmitted_Light_Ti","Value","Transmitted_Light_Time","","","Transmitted light travel time, but not stellar aberration was used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:light_time_correction_applied:2  Value:Transmitted_Light_Ti","Value","Transmitted_Light_Time_Stellar_Abb","","","Transmitted light travel time and stellar aberration were used when calculating the values in the enclosing class. "
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:radial_velocity:1               ","Attribute","radial_velocity","n/a","geom","The radial component of a spherical or cylindrical velocity vector.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:longitude_velocity:1            ","Attribute","longitude_velocity","n/a","geom","The longitudinal component of a Planetocentric velocity vector. Planetocentric longitude is measured from the IAU approved prime meridian for the body and increases toward the east. ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"geom:Vector_Planetocentric_Velocity_Target_Relative_To_Spacecraft:2 geom:latitude_velocity:1             ","Attribute","latitude_velocity","n/a","geom","The latitude component of a Planetocentric velocity vector. Planetocentric latitude is the angle between the equator plane and a vector connecting the point of interest and the origin of the coordinate system. Latitudes are defined to be positive in the northern (as defined by the IAU) hemisphere. ","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angular_Velocity","none","TBD_classConcept","REAL"
"geom:Vectors_Cartesian_Specific:1    ","Class","Vectors_Cartesian_Specific","1.0.0.0","geom","The Vectors_Cartesian_Specific class is a container class for all cartesian vectors with pre-identified endpoints. ","geo","","","","","","","","","","",""
"geom:Vectors_Planetocentric_Specific:1","Class","Vectors_Planetocentric_Specific","1.0.0.0","geom","The Vectors_Planetocentric_Specific class is a container class for all planetocentric vectors with pre-identified endpoints. ","geo","","","","","","","","","","",""
"geom:Generic_Vectors:1               ","Class","Generic_Vectors","1.0.0.0","geom","The Generic_Vectors class is a container class for all of the build your own vector templates. ","geo","","","","","","","","","","",""
"geom:Generic_Vectors:2                pds:comment:1                       ","Attribute","comment","n/a","pds","The comment attribute is a character string expressing one or more remarks or thoughts relevant to the object.","pds","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Vector_Model_Transform:1        ","Class","Vector_Model_Transform","1.0.0.0","geom","The Vector_Model_Transform class specifies, along with the Quaternion_Model_Transform class, the transform used for the camera model in this image. Camera models created by the calibration process have associated with them a pose, comprised of the position (offset) and orientation (quaternion) of the camera at the time it was calibrated. The model is transformed ("pointed") for a specific image by computing, generally using articulation device kinematics, a final pose for the image. The camera model is then translated and rotated from the calibration to final pose. This class specifies the offset portion of the final pose. ","geo","","","","","","","","","","",""
"geom:Vector_Model_Transform:2         geom:x:1                             ","Attribute","x","n/a","geom","The x component of a Cartesian vector which has no units.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Model_Transform:2         geom:y:1                             ","Attribute","y","n/a","geom","The y component of a Cartesian vector which has no units.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Model_Transform:2         geom:z:1                             ","Attribute","z","n/a","geom","The z component of a Cartesian vector which has no units.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vectors:1                       ","Class","Vectors","1.0.0.0","geom","The Vectors class is a container of vector classes. ","geo","","","","","","","","","","",""
"geom:Vectors:2                        pds:comment:1                       ","Attribute","comment","n/a","pds","The comment attribute is a character string expressing one or more remarks or thoughts relevant to the object.","pds","ASCII_Short_String_Collapsed","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Geometry_Orbiter:1              ","Class","Geometry_Orbiter","1.0.0.0","geom","The Geometry_Orbiter class is a container for geometric information (positions, velocities, orientations, etc.) relevant to orbiter or flyby spacecraft observations. If any of the contained classes or attributes have central body, and or target in the class or attribute name (e.g., spacecraft_to_central_body_distance, Vector_Planetocentric_Position_Spacecraft_To_Target), then the central body and or target must be identified in this class. If more than one geometry_reference_time_utc, target or central body need to be identified to fully describe the data, use multiple instances of the Geometry_Orbiter class. Do not use Coordinate_System at this level if more than one coordinate system is used in the contained classes. If more than one coordinate system is used, specify Coordinate_System in each of the subordinate classes where it is appropriate. ","geo","","","","","","","","","","",""
"geom:Geometry_Orbiter:2               geom:geometry_reference_time_utc:1   ","Attribute","geometry_reference_time_utc","n/a","geom","For some observations, geometric parameters are given as instantaneous values at a specific time. Another set of instantaneous parameters are the parameters which give the minimum and maximum values in the product. In some cases, these range values are all calculated for the same time. If the label includes single valued geometric parameters or min/max range parameters determined for a specific time, geometry_reference_time_utc gives the time for which these values were calculated and must be given in the label. For some instruments, particularly those with relatively large exposure durations, (e.g., push broom cameras, many imaging spectrometers), many geometric quantities are given as ranges. If those range parameters are associated with the beginning and end of the observation (start_parameter/stop_parameter), geometry_start_time_utc/stop_time must be given. Comments within the label should be used to ensure the parameter vs. time association is unambiguous. ","geo","ASCII_Date_Time_YMD_UTC","1","3","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Geometry_Orbiter:2               geom:geometry_start_time_utc:1       ","Attribute","geometry_start_time_utc","n/a","geom","The pair of geometry_start_time_utc/geometry_stop_time_utc may be given in the label for any observation. The pair is generally used for fairly long duration observations (a substantial portion of an hour to several hours). geometry_start_time_utc gives the time at the beginning of the observation. When either geometry_start_time_utc or geometry_stop_time_utc is given, both must be provided. Within the Geometry discipline, there are two options for providing geometric parameters as a range of values. A parameter may be given as a pair where the parameter values are those at the beginning and end of the observation (start_parameter, stop_parameter). If a (start_parameter, stop_parameter) pair is used for any geometric parameter, the pair (geometry_start_time_utc/geometry_stop_time_utc) must be given. Another option to provide geometric parameters as a pair is (minimum_parameter, maximum_parameter) defining a range of values where the values are the minimum and maximum values of that parameter for the entire observation. Comments within the label should be used to ensure the parameter vs. time association is unambiguous. ","geo","ASCII_Date_Time_YMD_UTC","1","3","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Geometry_Orbiter:2               geom:geometry_stop_time_utc:1        ","Attribute","geometry_stop_time_utc","n/a","geom","The pair of geometry_start_time_utc/geometry_stop_time_utc may be given in the label for any observation. The pair is generally used for fairly long duration observations (a substantial portion of an hour to several hours). geometry_stop_time_utc gives the time at the end of the observation. When either geometry_start_time_utc or geometry_stop_time_utc is given, both must be provided. Within the Geometry discipline, there are two options for providing geometric parameters as a range of values. A parameter may be given as a pair where the parameter values are those at the beginning and end of the observation (start_parameter, stop_parameter). If a (start_parameter, stop_parameter) pair is used for any geometric parameter, the pair (geometry_start_time_utc/geometry_stop_time_utc) must be given. Another option to provide geometric parameters as a pair is (minimum_parameter, maximum_parameter) defining a range of values where the values are the minimum and maximum values of that parameter for the entire observation. Comments within the label should be used to ensure the parameter vs. time association is unambiguous. ","geo","ASCII_Date_Time_YMD_UTC","1","3","Unbounded","Unbounded","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Geometry_Orbiter:2               geom:geometry_reference_time_tdb:1   ","Attribute","geometry_reference_time_tdb","n/a","geom","The geometry reference time given in the 'Barycentric Dynamical Time' system, as a number of elapsed seconds since the J2000 epoch. This is consistent with the definition of 'ephemeris time' as used in the SPICE toolkit. The value must correspond to the time specified in the geometry_reference_time_utc attribute. ","geo","ASCII_Real","0","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Time","none","TBD_classConcept","REAL"
"geom:Commanded_Position:1            ","Class","Commanded_Position","1.0.0.0","geom"," Specifies a Cartesian position used in commanding the device. ","geo","","","","","","","","","","",""
"geom:Commanded_Position:2             cart:x_position:1                    ","Attribute","x_position","n/a","cart","The x component of a Cartesian position vector.","img","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"geom:Commanded_Position:2             cart:y_position:1                    ","Attribute","y_position","n/a","cart","The y component of a Cartesian position vector.","img","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"geom:Commanded_Position:2             cart:z_position:1                    ","Attribute","z_position","n/a","cart","The z component of a Cartesian position vector.","img","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Length","none","TBD_classConcept","REAL"
"geom:Commanded_Geometry:1            ","Class","Commanded_Geometry","1.0.0.0","geom"," Specifies how the device was commanded in order to achieve the state represented in the enclosing Articulation_Device_Parameters. Commands are often at a higher level, e.g. point at this location or move to this XYZ, which is translated by flight software to the actual pose of the device. Certain forms of command are measured in a coordinate frame; this is specified by the Coordinate_Space_Reference in this class (if not present, the Coordinate_Space_Reference in the Articulation_Device_Parameters parent should be assumed). ","geo","","","","","","","","","","",""
"geom:Commanded_Geometry:2             geom:command_type:1                  ","Attribute","command_type","n/a","geom"," Specifies how the device was commanded. ","geo","ASCII_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:Angle_Absolute","Value","Angle_Absolute","",""," Specifies an absolute pointing direction for the device. This is distinct from Joint_Absolute in that the angle is measured in a coordinate frame rather than direct joint angles. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:Angle_Relative","Value","Angle_Relative","",""," Specifies a pointing direction change relative to the prior pointing. This is distinct from Joint_Relative in that the angle is measured in a coordinate frame rather than direct joint angles. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:Joint_Absolute","Value","Joint_Absolute","",""," Specifies absolute joint angles. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:Joint_Relative","Value","Joint_Relative","",""," Specifies joint angles as a delta relative to the prior pointing.. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:No_Motion","Value","No_Motion","",""," Specifies no motion from the previous observation. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:No_Motion_No_Arb","Value","No_Motion_No_Arb","",""," Specifies no motion from the previous observation, but also does not reserve the resource (thus no arbitration). "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:None","Value","None","",""," Unspecified commanding. "
"geom:Commanded_Geometry:2             geom:command_type:2                   Value:XYZ","Value","XYZ","",""," Specifies a pointing target as an XYZ coordinate in a given coordinate frame. "
"geom:Device_Angle_Index:1            ","Class","Device_Angle_Index","1.0.0.0","geom","The Device_Angle class is a container for the set of angles the spacecraft device specified in the parent Articulation_Device_Parameters class. ","geo","","","","","","","","","","",""
"geom:Device_Angle_Index:2             geom:index_value_angle:1             ","Attribute","index_value_angle","n/a","geom","The index_value_angle attribute provides the value of an angle as named by the associated index_id, index_name, or index_sequence_number. ","geo","ASCII_Real","0","*","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Angle","none","TBD_classConcept","REAL"
"geom:Device_Angle_Index:2             geom:index_sequence_number:1         ","Attribute","index_sequence_number","n/a","geom","The index_sequence_number attribute supplies the sequence identifier for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Angle_Index:2             geom:index_name:1                    ","Attribute","index_name","n/a","geom","The index_name attribute supplies the formal name for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Angle_Index:2             geom:index_id:1                      ","Attribute","index_id","n/a","geom","The index_id attribute supplies a short name (identifier) for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Angle:1                  ","Class","Device_Angle","1.0.0.0","geom","The Device_Angle class is a container for the set of angles between the various components or devices of the spacecraft. ","geo","","","","","","","","","","",""
"geom:Device_Angle:2                   pds:local_identifier:1              ","Attribute","local_identifier","n/a","pds","The local_identifier attribute provides a character string which uniquely identifies the containing object within the label.","pds","ASCII_Local_Identifier","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Device_Component_State_Index:1  ","Class","Device_Component_State_Index","1.0.0.0","geom","The Device_Component_State_Index class is a container for one state of a component of the articulation device. ","geo","","","","","","","","","","",""
"geom:Device_Component_State_Index:2   geom:index_value_string:1            ","Attribute","index_value_string","n/a","geom","The index_value attribute provides the string value as named by the associated index_id or index_name. ","geo","ASCII_Short_String_Collapsed","0","*","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Component_State_Index:2   geom:index_sequence_number:1         ","Attribute","index_sequence_number","n/a","geom","The index_sequence_number attribute supplies the sequence identifier for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Component_State_Index:2   geom:index_name:1                    ","Attribute","index_name","n/a","geom","The index_name attribute supplies the formal name for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Component_State_Index:2   geom:index_id:1                      ","Attribute","index_id","n/a","geom","The index_id attribute supplies a short name (identifier) for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Component_State:1        ","Class","Device_Component_State","1.0.0.0","geom","The Device_Component_State class is a container for the states of the various components of the articulation device. ","geo","","","","","","","","","","",""
"geom:Device_Component_State:2         pds:local_identifier:1              ","Attribute","local_identifier","n/a","pds","The local_identifier attribute provides a character string which uniquely identifies the containing object within the label.","pds","ASCII_Local_Identifier","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Device_Motor_Counts_Index:1     ","Class","Device_Motor_Counts_Index","1.0.0.0","geom","The Device_Motor_Counts_Index class is a container for the attributes that describe the motor step count information for a single motor on a device. ","geo","","","","","","","","","","",""
"geom:Device_Motor_Counts_Index:2      geom:index_value_number:1            ","Attribute","index_value_number","n/a","geom","The index_value_number attribute provides the value with no applicable units as named by the associated index_id or index_name. ","geo","ASCII_Real","0","*","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Device_Motor_Counts_Index:2      geom:index_sequence_number:1         ","Attribute","index_sequence_number","n/a","geom","The index_sequence_number attribute supplies the sequence identifier for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Motor_Counts_Index:2      geom:index_name:1                    ","Attribute","index_name","n/a","geom","The index_name attribute supplies the formal name for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Motor_Counts_Index:2      geom:index_id:1                      ","Attribute","index_id","n/a","geom","The index_id attribute supplies a short name (identifier) for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Motor_Counts:1           ","Class","Device_Motor_Counts","1.0.0.0","geom","The Device_Motor_Counts class is a container for the classes that describe the motor step count information for device components. ","geo","","","","","","","","","","",""
"geom:Device_Motor_Counts:2            pds:local_identifier:1              ","Attribute","local_identifier","n/a","pds","The local_identifier attribute provides a character string which uniquely identifies the containing object within the label.","pds","ASCII_Local_Identifier","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Device_Pose:1                   ","Class","Device_Pose","1.0.0.0","geom","Defines the pose of this articulation device. The name indicates what exactly is being measured and how, and disambiguates if there is more than one Device_Pose. For example, Mars 2020 has "arm_attitude_reference", which indicates the pose of the rover that was used to calculate gravity droop of the arm. The interpretation of the pose is mission-specific; see the mission documentation.","geo","","","","","","","","","","",""
"geom:Device_Pose:2                    pds:name:1                          ","Attribute","name","n/a","pds","The name attribute provides a word or combination of words by which the object is known.","pds","UTF8_Short_String_Collapsed","1","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Vector_Device_Gravity:1         ","Class","Vector_Device_Gravity","1.0.0.0","geom","The Vector_Device_Gravity class is a unit vector that specifies the direction of an external force acting on the articulation device, in the spacecraft's coordinate system, at the time the pose was computed. ","geo","","","","","","","","","","",""
"geom:Vector_Device_Gravity:2          geom:x_unit:1                        ","Attribute","x_unit","n/a","geom","The x component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Device_Gravity:2          geom:y_unit:1                        ","Attribute","y_unit","n/a","geom","The y component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Device_Gravity:2          geom:z_unit:1                        ","Attribute","z_unit","n/a","geom","The z component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Device_Gravity_Magnitude:1","Class","Vector_Device_Gravity_Magnitude","1.0.0.0","geom","The Vector_Device_Gravity_Magnitude class is a vector (with magnitude) that specifies the direction of an external force acting on the articulation device, in the spacecraft's coordinate system, at the time the pose was computed. ","geo","","","","","","","","","","",""
"geom:Vector_Device_Gravity_Magnitude:2 geom:x_acceleration:1                ","Attribute","x_acceleration","n/a","geom","The x component of a Cartesian acceleration vector.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Acceleration","none","TBD_classConcept","REAL"
"geom:Vector_Device_Gravity_Magnitude:2 geom:y_acceleration:1                ","Attribute","y_acceleration","n/a","geom","The y component of a Cartesian acceleration vector.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Acceleration","none","TBD_classConcept","REAL"
"geom:Vector_Device_Gravity_Magnitude:2 geom:z_acceleration:1                ","Attribute","z_acceleration","n/a","geom","The z component of a Cartesian acceleration vector.","geo","ASCII_Real","1","1","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Acceleration","none","TBD_classConcept","REAL"
"geom:Device_Temperature_Index:1      ","Class","Device_Temperature_Index","1.0.0.0","geom","The Device_Temperature_Index class specifies the attributes describing the temperature of one device or some part of a device. ","geo","","","","","","","","","","",""
"geom:Device_Temperature_Index:2       geom:index_value_temperature:1       ","Attribute","index_value_temperature","n/a","geom","The index_value_temperature attribute provides the value of a temperature as named by the associated index_id or index_name. ","geo","ASCII_Real","0","*","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_Temperature","none","TBD_classConcept","REAL"
"geom:Device_Temperature_Index:2       geom:index_value_number:1            ","Attribute","index_value_number","n/a","geom","The index_value_number attribute provides the value with no applicable units as named by the associated index_id or index_name. ","geo","ASCII_Real","0","*","-1.7976931348623157e308","1.7976931348623157e308","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Device_Temperature_Index:2       geom:index_sequence_number:1         ","Attribute","index_sequence_number","n/a","geom","The index_sequence_number attribute supplies the sequence identifier for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Temperature_Index:2       geom:index_name:1                    ","Attribute","index_name","n/a","geom","The index_name attribute supplies the formal name for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Temperature_Index:2       geom:index_id:1                      ","Attribute","index_id","n/a","geom","The index_id attribute supplies a short name (identifier) for the associated value in a group of related values. ","geo","ASCII_Short_String_Collapsed","1","3","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","SHORT_STRING"
"geom:Device_Temperature:1            ","Class","Device_Temperature","1.0.0.0","geom","The Device_Temperature class is a container for all available device temperatures of an articulated device and/or part(s) of a device. ","geo","","","","","","","","","","",""
"geom:Device_Temperature:2             pds:local_identifier:1              ","Attribute","local_identifier","n/a","pds","The local_identifier attribute provides a character string which uniquely identifies the containing object within the label.","pds","ASCII_Local_Identifier","0","1","Unbounded","Unbounded","1","255","Units_of_None","none","TBD_classConcept","TBD_dataConcept"
"geom:Vector_Axis:1                   ","Class","Vector_Axis","1.0.0.0","geom","The Vector_Axis is a unit vector that describes the axis of the camera, defined as the normal to the image plane. ","geo","","","","","","","","","","",""
"geom:Vector_Axis:2                    geom:x_unit:1                        ","Attribute","x_unit","n/a","geom","The x component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
"geom:Vector_Axis:2                    geom:y_unit:1                        ","Attribute","y_unit","n/a","geom","The y component of a unit Cartesian vector.","geo","ASCII_Real","1","1","-1","1","Unbounded","Unbounded","Units_of_None","none","TBD_classConcept","REAL"
